P W
6256 0
6272 0
6288 0
6304 0
6320 0
6336 0
6352 0
6368 0
6384 0
6400 0
6416 0
6432 0
6448 0
6464 0
6480 0
6496 0
6512 0
6528 0
6544 0
6560 0
6576 0
6592 0
6608 0
6624 0
6640 0
6656 0
6672 0
6688 0
6704 0
6720 0
6736 0
6752 0
6768 0
6784 0
6800 0
6816 0
6832 0
6848 0
6864 0
6880 0
6896 0
6912 0
6928 0
6944 0
6960 0
6976 0
6992 0
7008 0
7024 0
7040 0
7056 0
7072 0
7088 0
7104 0
7120 0
7136 0
7152 0
7168 0
7184 0
7200 0
7216 0
7232 0
7248 0
7264 0
7280 0
7296 0
7312 0
7328 0
7344 0
7360 0
7376 0
7392 0
7408 0
7424 0
7440 0
7456 0
7472 0
7488 0
7504 0
7520 0
7536 0
7552 0
7568 0
7584 0
7600 0
7616 0
7632 0
7648 0
7664 0
7680 0
7696 0
7712 0
7728 0
7744 0
7760 0
7776 0
7792 0
7808 0
7824 0
7840 0
7856 0
7872 0
7888 0
7904 0
7920 0
7936 0
7952 0
7968 0
7984 0
8000 0
8016 0
8032 0
8048 0
8064 0
8080 0
8096 0
8112 0
8128 0
8144 0
8160 0
8176 0
8192 0
8208 0
8224 0
8240 0
8256 0
8272 0
8288 0
8304 0
8320 0
8336 0
8352 0
8368 0
8384 0
8400 0
8416 0
8432 0
8448 0
8464 0
8480 0
8496 0
8512 0
8528 0
8544 0
8560 0
8576 0
8592 0
8608 0
8624 0
8640 0
8656 0
8672 0
8688 0
8704 0
8720 0
8736 0
8752 0
8768 0
8784 0
8800 0
8816 0
8832 0
8848 0
8864 0
8880 0
8896 0
8912 0
8928 0
8944 0
8960 0
8976 0
8992 0
9008 0
9024 0
9040 0
9056 0
9072 0
9088 0
9104 0
9120 0
9136 0
9152 0
9168 0
9184 0
9200 0
9216 0
9232 0
9248 0
9264 0
9280 0
9296 0
9312 0
9328 0
9344 0
9360 0
9376 0
9392 0
9408 0
9424 0
9440 0
9456 0
9472 0
9488 0
9504 0
9520 0
9536 0
9552 0
9568 0
9584 0
9600 0
9616 0
9632 0
9648 0
9664 0
9680 0
9696 0
9712 0
9728 0
9744 0
9760 0
9776 0
9792 0
9808 0
9824 0
9840 0
9856 0
9872 0
9888 0
9904 0
9920 0
9936 0
9952 0
9968 0
9984 0
10000 0
10016 0
10032 0
10048 0
10064 0
10080 0
10096 0
10112 0
10128 0
10144 0
10160 0
10176 0
10192 0
10208 0
10224 0
10240 0
10256 0
10272 0
10288 0
10304 0
10320 0
10336 0
10352 0
10368 0
10384 0
10400 0
10416 0
10432 0
10448 0
10464 0
10480 0
10496 0
10512 0
10528 0
10544 0
10560 0
10576 0
10592 0
10608 0
10624 0
10640 0
10656 0
10672 0
10688 0
10704 0
10720 0
10736 0
10752 0
10768 0
10784 0.0105964
10800 0.0211928
10816 0.0317892
10832 0.0423856
10848 0.052982
10864 0.0635784
10880 0.0741748
10896 0.0847712
10912 0.0953676
10928 0.105964
10944 0.11656
10960 0.127157
10976 0.137753
10992 0.14835
11008 0.158946
11024 0.158946
11040 0.158946
11056 0.158946
11072 0.14835
11088 0.137753
11104 0.127157
11120 0.11656
11136 0.105964
11152 0.0953676
11168 0.0847712
11184 0.0741748
11200 0.0635784
11216 0.052982
11232 0.0423856
11248 0.0317892
11264 0.0211928
11280 0.0105964
11296 0
11312 0
11328 0
11344 0
11360 0
11376 0
11392 0
11408 0
11424 0
11440 0
11456 0
11472 0
11488 0
11504 0
11520 0
11536 0
11552 0
11568 0
11584 0
11600 0
11616 0
11632 0
11648 0
11664 0
11680 0
11696 0
11712 0
11728 0
11744 0
11760 0
11776 0
11792 0
11808 0
11824 0
11840 0
11856 0
11872 0
11888 0
11904 0
11920 0
11936 0
11952 0
11968 0
11984 0
12000 0
12016 0
12032 0
12048 0
12064 0
12080 0
12096 0
12112 0
12128 0
12144 0
12160 0
12176 0
12192 0
12208 0
12224 0
12240 0
12256 0
12272 0
12288 0
12304 0
12320 0
12336 0
12352 0
12368 0
12384 0
12400 0
12416 0
12432 0
12448 0
12464 0
12480 0
12496 0
12512 0
12528 0
12544 0
12560 0
12576 0
12592 0
12608 0
12624 0
12640 0
12656 0
12672 0
12688 0
12704 0
12720 0
12736 0
12752 0
12768 0
12784 0
12800 0
12816 0
12832 0
12848 0
12864 0
12880 0
12896 0
12912 0
12928 0
12944 0
12960 0
12976 0
12992 0
13008 0
13024 0
13040 0
13056 0
13072 0
13088 0.0211785
13104 0.0423569
13120 0.0635354
13136 0.0847139
13152 0.105892
13168 0.127071
13184 0.148249
13200 0.169428
13216 0.190606
13232 0.211785
13248 0.232963
13264 0.254142
13280 0.27532
13296 0.296499
13312 0.317677
13328 0.317677
13344 0.317677
13360 0.317677
13376 0.317677
13392 0.317677
13408 0.317677
13424 0.317677
13440 0.317677
13456 0.317677
13472 0.317677
13488 0.317677
13504 0.317677
13520 0.317677
13536 0.317677
13552 0.317677
13568 0.317677
13584 0.317677
13600 0.296499
13616 0.27532
13632 0.254142
13648 0.232963
13664 0.211785
13680 0.190606
13696 0.169428
13712 0.148249
13728 0.127071
13744 0.105892
13760 0.0847139
13776 0.0635354
13792 0.0423569
13808 0.0211785
13824 0
13840 0
13856 0
13872 0
13888 0
13904 0
13920 0
13936 0
13952 0
13968 0
13984 0
14000 0
14016 0
14032 0
14048 0
14064 0
14080 0
14096 0
14112 0
14128 0
14144 0
14160 0
14176 0
14192 0
14208 0
14224 0
14240 0
14256 0
14272 0
14288 0
14304 0
14320 0
14336 0
14352 0
14368 0
14384 0
14400 0
14416 0
14432 0
14448 0
14464 0
14480 0
14496 0
14512 0
14528 0
14544 0
14560 0
14576 0
14592 0
14608 0
14624 0
14640 0
14656 0
14672 0
14688 0
14704 0
14720 0
14736 0
14752 0
14768 0
14784 0
14800 0
14816 0
14832 0
14848 0
14864 0
14880 0
14896 0
14912 0
14928 0
14944 0
14960 0
14976 0
14992 0
15008 0
15024 0
15040 0
15056 0
15072 0
15088 0
15104 0
15120 0
15136 0
15152 0
15168 0
15184 0
15200 0
15216 0
15232 0
15248 0
15264 0
15280 0
15296 0
15312 0
15328 0
15344 0
15360 0
15376 0
15392 0
15408 0
15424 0
15440 0
15456 0
15472 0
15488 0
15504 0
15520 0
15536 0
15552 0
15568 0
15584 0
15600 0
15616 0
15632 0
15648 0
15664 0
15680 0
15696 0
15712 0
15728 0
15744 0
15760 0
15776 0
15792 0
15808 0
15824 0
15840 0
15856 0
15872 0
15888 0
15904 0
15920 0
15936 0
15952 0
15968 0
15984 0
16000 0
16016 0
16032 0
16048 0
16064 0
16080 0
16096 0
16112 0
16128 0
16144 0
16160 0
16176 0
16192 0
16208 0
16224 0
16240 0
16256 0
16272 0
16288 0
16304 0
16320 0
16336 0
16352 0
16368 0
16384 0
16400 0
16416 0
16432 0
16448 0
16464 0
16480 0
16496 0
16512 0
16528 0
16544 0
16560 0
16576 0
16592 0
16608 0
16624 0
16640 0
16656 0
16672 0
16688 0
16704 0
16720 0
16736 0
16752 0
16768 0
16784 0
16800 0
16816 0
16832 0
16848 0
16864 0
16880 0
16896 0
16912 0
16928 0
16944 0
16960 0
16976 0
16992 0
17008 0
17024 0
17040 0
17056 0
17072 0
17088 0
17104 0
17120 0
17136 0
17152 0
17168 0
17184 0
17200 0
17216 0
17232 0
17248 0
17264 0
17280 0
17296 0
17312 0
17328 0
17344 0
17360 0
17376 0
17392 0
17408 0
17424 0.00434885
17440 0.0130701
17456 0.0261871
17472 0.0437236
17488 0.0657029
17504 0.0921486
17520 0.123084
17536 0.158533
17552 0.198519
17568 0.243065
17584 0.292196
17600 0.345933
17616 0.399953
17632 0.506159
17648 0.607687
17664 0.69055
17680 0.754843
17696 0.800658
17712 0.828091
17728 0.837236
17744 0.832722
17760 0.828209
17776 0.823695
17792 0.819182
17808 0.814669
17824 0.810155
17840 0.805642
17856 0.801128
17872 0.796615
17888 0.792102
17904 0.787588
17920 0.783075
17936 0.760508
17952 0.765021
17968 0.769535
17984 0.774048
18000 0.778561
18016 0.783075
18032 0.787588
18048 0.792102
18064 0.796615
18080 0.801128
18096 0.805642
18112 0.810155
18128 0.814669
18144 0.819182
18160 0.823695
18176 0.828209
18192 0.832722
18208 0.837236
18224 0.841749
18240 0.846262
18256 0.850776
18272 0.846702
18288 0.831102
18304 0.80388
18320 0.764943
18336 0.739324
18352 0.710976
18368 0.679923
18384 0.646188
18400 0.612734
18416 0.579563
18432 0.546674
18448 0.514067
18464 0.484307
18480 0.457369
18496 0.433231
18512 0.411869
18528 0.39326
18544 0.377379
18560 0.364205
18576 0.353712
18592 0.345877
18608 0.340678
18624 0.33809
18640 0.33809
18656 0.33809
18672 0.33809
18688 0.33809
18704 0.33809
18720 0.33809
18736 0.33809
18752 0.33809
18768 0.33809
18784 0.33809
18800 0.33809
18816 0.33809
18832 0.33809
18848 0.33809
18864 0.33809
18880 0.33809
18896 0.33809
18912 0.33809
18928 0.33809
18944 0.33809
18960 0.33809
18976 0.33809
18992 0.33809
19008 0.33809
19024 0.33809
19040 0.33809
19056 0.33809
19072 0.33809
19088 0.33809
19104 0.33809
19120 0.33809
19136 0.33809
19152 0.33809
19168 0.33809
19184 0.33809
19200 0.33809
19216 0.33809
19232 0.33809
19248 0.33809
19264 0.33809
19280 0.33809
19296 0.33809
19312 0.33809
19328 0.33809
19344 0.33809
19360 0.33809
19376 0.33809
19392 0.33809
19408 0.33809
19424 0.33809
19440 0.33809
19456 0.33809
19472 0.33809
19488 0.33809
19504 0.33809
19520 0.331046
19536 0.315198
19552 0.290546
19568 0.262372
19584 0.234198
19600 0.206023
19616 0.177849
19632 0.149675
19648 0.121501
19664 0.0933269
19680 0.0651527
19696 0.0369786
19712 0.015848
19728 0.00352177
19744 0
19760 0
19776 0
19792 0
19808 0
19824 0
19840 0
19856 0
19872 0
19888 0
19904 0
19920 0
19936 0
19952 0
19968 0
19984 0
20000 0
20016 0
20032 0
20048 0
20064 0
20080 0
20096 0
20112 0
20128 0
20144 0
20160 0
20176 0
20192 0
20208 0
20224 0
20240 0
20256 0
20272 0
20288 0
20304 0
20320 0
20336 0
20352 0
20368 0
20384 0
20400 0
20416 0
20432 0
20448 0
20464 0
20480 0
20496 0
20512 0
20528 0
20544 0
20560 0
20576 0
20592 0
20608 0
20624 0
20640 0
20656 0
20672 0
20688 0
20704 0
20720 0
20736 0
20752 0
20768 0
20784 0
20800 0
20816 0
20832 0
20848 0
20864 0
20880 0
20896 0
20912 0
20928 0
20944 0
20960 0
20976 0
20992 0
21008 0
21024 0
21040 0
21056 0
21072 0
21088 0
21104 0
21120 0
21136 0
21152 0
21168 0
21184 0
21200 0
21216 0
21232 0
21248 0
21264 0
21280 0
21296 0
21312 0
21328 0
21344 0
21360 0
21376 0
21392 0
21408 0
21424 0
21440 0
21456 0
21472 0
21488 0
21504 0
21520 0
21536 0
21552 0
21568 0
21584 0
21600 0
21616 0
21632 0
21648 0
21664 0
21680 0
21696 0
21712 0
21728 0
21744 0
21760 0
21776 0.00434885
21792 0.0130701
21808 0.0261871
21824 0.0437236
21840 0.0657029
21856 0.0921486
21872 0.123084
21888 0.158533
21904 0.198519
21920 0.243065
21936 0.292196
21952 0.345933
21968 0.399953
21984 0.454255
22000 0.508839
22016 0.563705
22032 0.614128
22048 0.697884
22064 0.762882
22080 0.809215
22096 0.836977
22112 0.846262
22128 0.841749
22144 0.837236
22160 0.832722
22176 0.828209
22192 0.823695
22208 0.819182
22224 0.814669
22240 0.810155
22256 0.805642
22272 0.801128
22288 0.796615
22304 0.792102
22320 0.787588
22336 0.783075
22352 0.778561
22368 0.774048
22384 0.769535
22400 0.765021
22416 0.760508
22432 0.765021
22448 0.769535
22464 0.774048
22480 0.778561
22496 0.783075
22512 0.787588
22528 0.792102
22544 0.792102
22560 0.796615
22576 0.801128
22592 0.809215
22608 0.818971
22624 0.830324
22640 0.843206
22656 0.857546
22672 0.874048
22688 0.891843
22704 0.91086
22720 0.928068
22736 0.940762
22752 0.953173
22768 0.965303
22784 0.977151
22800 0.988716
22816 1
22832 1
22848 1
22864 1
22880 1
22896 1
22912 1
22928 1
22944 1
22960 1
22976 1
22992 1
23008 1
23024 1
23040 1
23056 0.99653
23072 0.993059
23088 0.989589
23104 0.986119
23120 0.982648
23136 0.979178
23152 0.975708
23168 0.972238
23184 0.968767
23200 0.965297
23216 0.961827
23232 0.958356
23248 0.958356
23264 0.958356
23280 0.958356
23296 0.958356
23312 0.958356
23328 0.958356
23344 0.958356
23360 0.958356
23376 0.958356
23392 0.958356
23408 0.958356
23424 0.958356
23440 0.958356
23456 0.958356
23472 0.958356
23488 0.958356
23504 0.958356
23520 0.958356
23536 0.958356
23552 0.958356
23568 0.958356
23584 0.958356
23600 0.958356
23616 0.958356
23632 0.958356
23648 0.958356
23664 0.958356
23680 0.958356
23696 0.958356
23712 0.958356
23728 0.958356
23744 0.958356
23760 0.958356
23776 0.958356
23792 0.958356
23808 0.958356
23824 0.958356
23840 0.958356
23856 0.958356
23872 0.958356
23888 0.958356
23904 0.958356
23920 0.958356
23936 0.958356
23952 0.958356
23968 0.958356
23984 0.958356
24000 0.958356
24016 0.958356
24032 0.958356
24048 0.958356
24064 0.958356
24080 0.958356
24096 0.958356
24112 0.958356
24128 0.958356
24144 0.958356
24160 0.958356
24176 0.958356
24192 0.958356
24208 0.958356
24224 0.958356
24240 0.958356
24256 0.958356
24272 0.958356
24288 0.958356
24304 0.958356
24320 0.958356
24336 0.958356
24352 0.958356
24368 0.958356
24384 0.958356
24400 0.958356
24416 0.958356
24432 0.958356
24448 0.958356
24464 0.958356
24480 0.958356
24496 0.958356
24512 0.958356
24528 0.958356
24544 0.945121
24560 0.931886
24576 0.91865
24592 0.905415
24608 0.892179
24624 0.878944
24640 0.865709
24656 0.852473
24672 0.839238
24688 0.826003
24704 0.812767
24720 0.799532
24736 0.799532
24752 0.799532
24768 0.799532
24784 0.799532
24800 0.799532
24816 0.799532
24832 0.799532
24848 0.799532
24864 0.799532
24880 0.799532
24896 0.799532
24912 0.799532
24928 0.799532
24944 0.799532
24960 0.799532
24976 0.799532
24992 0.799532
25008 0.799532
25024 0.799532
25040 0.799532
25056 0.799532
25072 0.799532
25088 0.799532
25104 0.799532
25120 0.799532
25136 0.799532
25152 0.799532
25168 0.799532
25184 0.799532
25200 0.799532
25216 0.799532
25232 0.799532
25248 0.799532
25264 0.799532
25280 0.799532
25296 0.799532
25312 0.799532
25328 0.799532
25344 0.799532
25360 0.799532
25376 0.799532
25392 0.799532
25408 0.799532
25424 0.799532
25440 0.799532
25456 0.799532
25472 0.799532
25488 0.799532
25504 0.799532
25520 0.799532
25536 0.799532
25552 0.799532
25568 0.799532
25584 0.799532
25600 0.799532
25616 0.799532
25632 0.799532
25648 0.799532
25664 0.799532
25680 0.799532
25696 0.799532
25712 0.799532
25728 0.799532
25744 0.799532
25760 0.799532
25776 0.799532
25792 0.799532
25808 0.799532
25824 0.799532
25840 0.799532
25856 0.799532
25872 0.799532
25888 0.799532
25904 0.799532
25920 0.799532
25936 0.799532
25952 0.799532
25968 0.799532
25984 0.799532
26000 0.799532
26016 0.799532
26032 0.799532
26048 0.799532
26064 0.799532
26080 0.799532
26096 0.799532
26112 0.799532
26128 0.799532
26144 0.799532
26160 0.799532
26176 0.799532
26192 0.799532
26208 0.799532
26224 0.799532
26240 0.799532
26256 0.799532
26272 0.799532
26288 0.799532
26304 0.799532
26320 0.799532
26336 0.799532
26352 0.799532
26368 0.799532
26384 0.799532
26400 0.799532
26416 0.799532
26432 0.799532
26448 0.799532
26464 0.799532
26480 0.799532
26496 0.799532
26512 0.799532
26528 0.799532
26544 0.799532
26560 0.799532
26576 0.799532
26592 0.799532
26608 0.799532
26624 0.799532
26640 0.799532
26656 0.799532
26672 0.799532
26688 0.799532
26704 0.799532
26720 0.799532
26736 0.799532
26752 0.799532
26768 0.799532
26784 0.799532
26800 0.799532
26816 0.799532
26832 0.799532
26848 0.799532
26864 0.799532
26880 0.799532
26896 0.799532
26912 0.799532
26928 0.799532
26944 0.799532
26960 0.799532
26976 0.799532
26992 0.799532
27008 0.799532
27024 0.799532
27040 0.799532
27056 0.799532
27072 0.799532
27088 0.799532
27104 0.799532
27120 0.799532
27136 0.799532
27152 0.799532
27168 0.799532
27184 0.799532
27200 0.799532
27216 0.799532
27232 0.799532
27248 0.799532
27264 0.799532
27280 0.799532
27296 0.799532
27312 0.799532
27328 0.785475
27344 0.771419
27360 0.757362
27376 0.743306
27392 0.729249
27408 0.715193
27424 0.701136
27440 0.687079
27456 0.673023
27472 0.658966
27488 0.64491
27504 0.630853
27520 0.630853
27536 0.630853
27552 0.630853
27568 0.630853
27584 0.630853
27600 0.630853
27616 0.630853
27632 0.630853
27648 0.630853
27664 0.630853
27680 0.630853
27696 0.630853
27712 0.630853
27728 0.630853
27744 0.630853
27760 0.630853
27776 0.630853
27792 0.630853
27808 0.630853
27824 0.630853
27840 0.630853
27856 0.630853
27872 0.630853
27888 0.630853
27904 0.630853
27920 0.630853
27936 0.630853
27952 0.630853
27968 0.630853
27984 0.630853
28000 0.630853
28016 0.630853
28032 0.630853
28048 0.630853
28064 0.630853
28080 0.630853
28096 0.630853
28112 0.630853
28128 0.630853
28144 0.630853
28160 0.630853
28176 0.630853
28192 0.630853
28208 0.630853
28224 0.630853
28240 0.630853
28256 0.630853
28272 0.630853
28288 0.630853
28304 0.630853
28320 0.630853
28336 0.630853
28352 0.630853
28368 0.630853
28384 0.630853
28400 0.630853
28416 0.630853
28432 0.630853
28448 0.630853
28464 0.630853
28480 0.630853
28496 0.630853
28512 0.630853
28528 0.630853
28544 0.630853
28560 0.630853
28576 0.630853
28592 0.630853
28608 0.630853
28624 0.630853
28640 0.630853
28656 0.630853
28672 0.630853
28688 0.630853
28704 0.630853
28720 0.630853
28736 0.630853
28752 0.630853
28768 0.630853
28784 0.630853
28800 0.630853
28816 0.630853
28832 0.630853
28848 0.630853
28864 0.630853
28880 0.630853
28896 0.630853
28912 0.630853
28928 0.630853
28944 0.630853
28960 0.630853
28976 0.630853
28992 0.630853
29008 0.630853
29024 0.630853
29040 0.630853
29056 0.630853
29072 0.630853
29088 0.630853
29104 0.630853
29120 0.630853
29136 0.630853
29152 0.630853
29168 0.630853
29184 0.630853
29200 0.630853
29216 0.630853
29232 0.630853
29248 0.630853
29264 0.630853
29280 0.630853
29296 0.630853
29312 0.630853
29328 0.630853
29344 0.630853
29360 0.630853
29376 0.630853
29392 0.630853
29408 0.630853
29424 0.630853
29440 0.630853
29456 0.630853
29472 0.630853
29488 0.630853
29504 0.630853
29520 0.630853
29536 0.630853
29552 0.630853
29568 0.630853
29584 0.630853
29600 0.630853
29616 0.630853
29632 0.630853
29648 0.630853
29664 0.630853
29680 0.630853
29696 0.630853
29712 0.630853
29728 0.630853
29744 0.630853
29760 0.630853
29776 0.630853
29792 0.630853
29808 0.630853
29824 0.630853
29840 0.630853
29856 0.630853
29872 0.630853
29888 0.630853
29904 0.630853
29920 0.630853
29936 0.630853
29952 0.630853
29968 0.630853
29984 0.630853
30000 0.630853
30016 0.630853
30032 0.630853
30048 0.630853
30064 0.630853
30080 0.630853
30096 0.630853
30112 0.630853
30128 0.630853
30144 0.630853
30160 0.630853
30176 0.630853
30192 0.630853
30208 0.630853
30224 0.630853
30240 0.630853
30256 0.630853
30272 0.630853
30288 0.630853
30304 0.630853
30320 0.630853
30336 0.630853
30352 0.630853
30368 0.630853
30384 0.630853
30400 0.630853
30416 0.630853
30432 0.630853
30448 0.630853
30464 0.630853
30480 0.630853
30496 0.630853
30512 0.630853
30528 0.630853
30544 0.630853
30560 0.630853
30576 0.630853
30592 0.630853
30608 0.630853
30624 0.630853
30640 0.630853
30656 0.630853
30672 0.630853
30688 0.630853
30704 0.630853
30720 0.630853
30736 0.630853
30752 0.630853
30768 0.630853
30784 0.630853
30800 0.630853
30816 0.630853
30832 0.630853
30848 0.630853
30864 0.630853
30880 0.630853
30896 0.630853
30912 0.630853
30928 0.630853
30944 0.630853
30960 0.630853
30976 0.630853
30992 0.630853
31008 0.630853
31024 0.630853
31040 0.630853
31056 0.630853
31072 0.630853
31088 0.630853
31104 0.630853
31120 0.630853
31136 0.630853
31152 0.630853
31168 0.630853
31184 0.630853
31200 0.630853
31216 0.630853
31232 0.630853
31248 0.630853
31264 0.630853
31280 0.630853
31296 0.630853
31312 0.630853
31328 0.630853
31344 0.630853
31360 0.630853
31376 0.630853
31392 0.630853
31408 0.630853
31424 0.630853
31440 0.630853
31456 0.630853
31472 0.630853
31488 0.630853
31504 0.630853
31520 0.630853
31536 0.630853
31552 0.630853
31568 0.630853
31584 0.630853
31600 0.630853
31616 0.630853
31632 0.630853
31648 0.630853
31664 0.630853
31680 0.630853
31696 0.630853
31712 0.630853
31728 0.630853
31744 0.630853
31760 0.630853
31776 0.630853
31792 0.630853
31808 0.630853
31824 0.630853
31840 0.630853
31856 0.617703
31872 0.604553
31888 0.591403
31904 0.578253
31920 0.565103
31936 0.551953
31952 0.538803
31968 0.525653
31984 0.512503
32000 0.499353
32016 0.486202
32032 0.473052
32048 0.473052
32064 0.473052
32080 0.473052
32096 0.473052
32112 0.473052
32128 0.473052
32144 0.473052
32160 0.473052
32176 0.473052
32192 0.473052
32208 0.473052
32224 0.459907
32240 0.446761
32256 0.433615
32272 0.420469
32288 0.407324
32304 0.394178
32320 0.381032
32336 0.367886
32352 0.354741
32368 0.341595
32384 0.328449
32400 0.315303
32416 0.315303
32432 0.315303
32448 0.315303
32464 0.315303
32480 0.315303
32496 0.315303
32512 0.315303
32528 0.315303
32544 0.315303
32560 0.315303
32576 0.315303
32592 0.315303
32608 0.315303
32624 0.315303
32640 0.315303
32656 0.315303
32672 0.315303
32688 0.315303
32704 0.315303
32720 0.315303
32736 0.302164
32752 0.289024
32768 0.275884
32784 0.262744
32800 0.249604
32816 0.236465
32832 0.223325
32848 0.210185
32864 0.197045
32880 0.183905
32896 0.170766
32912 0.157626
32928 0.157626
32944 0.157626
32960 0.157626
32976 0.157626
32992 0.157626
33008 0.157626
33024 0.157626
33040 0.157626
33056 0.157626
33072 0.157626
33088 0.157626
