P W
5632 0.0308834
5648 0.0247069
5664 0.0185304
5680 0.0123538
5696 0.00617706
5712 0
5728 0
5744 0
5760 0
5776 0
5792 0
5808 0
5824 0
5840 0
5856 0
5872 0
5888 0
5904 0
5920 0
5936 0
5952 0
5968 0
5984 0
6000 0
6016 0
6032 0
6048 0
6064 0
6080 0
6096 0
6112 0
6128 0
6144 0
6160 0
6176 0
6192 0
6208 0
6224 0
6240 0
6256 0
6272 0
6288 0
6304 0
6320 0
6336 0
6352 0
6368 0
6384 0
6400 0
6416 0
6432 0
6448 0
6464 0
6480 0
6496 0
6512 0
6528 0
6544 0
6560 0
6576 0
6592 0
6608 0
6624 0
6640 0
6656 0
6672 0
6688 0
6704 0
6720 0
6736 0
6752 0
6768 0
6784 0
6800 0
6816 0
6832 0
6848 0
6864 0
6880 0
6896 0
6912 0
6928 0
6944 0
6960 0
6976 0
6992 0
7008 0
7024 0
7040 0
7056 0
7072 0
7088 0
7104 0
7120 0
7136 0
7152 0
7168 0
7184 0
7200 0
7216 0
7232 0
7248 0
7264 0
7280 0
7296 0
7312 0
7328 0
7344 0
7360 0
7376 0
7392 0
7408 0
7424 0
7440 0
7456 0
7472 0
7488 0
7504 0
7520 0
7536 0
7552 0
7568 0
7584 0
7600 0
7616 0
7632 0
7648 0
7664 0
7680 0
7696 0
7712 0
7728 0
7744 0
7760 0
7776 0
7792 0
7808 0
7824 0
7840 0
7856 0
7872 0
7888 0
7904 0
7920 0
7936 0
7952 0
7968 0
7984 0
8000 0
8016 0
8032 0
8048 0
8064 0
8080 0
8096 0
8112 0
8128 0
8144 0
8160 0
8176 0
8192 0
8208 0
8224 0
8240 0
8256 0
8272 0
8288 0
8304 0
8320 0
8336 0
8352 0
8368 0
8384 0
8400 0
8416 0
8432 0
8448 0
8464 0
8480 0
8496 0
8512 0
8528 0
8544 0
8560 0
8576 0
8592 0
8608 0
8624 0
8640 0
8656 0
8672 0
8688 0
8704 0
8720 0
8736 0
8752 0
8768 0
8784 0
8800 0
8816 0
8832 0
8848 0
8864 0
8880 0
8896 0
8912 0
8928 0
8944 0
8960 0
8976 0
8992 0
9008 0
9024 0
9040 0
9056 0
9072 0
9088 0
9104 0
9120 0
9136 0
9152 0
9168 0
9184 0
9200 0
9216 0
9232 0
9248 0
9264 0
9280 0
9296 0
9312 0
9328 0
9344 0
9360 0
9376 0
9392 0
9408 0
9424 0
9440 0
9456 0
9472 0
9488 0
9504 0
9520 0
9536 0
9552 0
9568 0
9584 0
9600 0
9616 0
9632 0
9648 0
9664 0
9680 0
9696 0
9712 0
9728 0
9744 0
9760 0
9776 0
9792 0
9808 0
9824 0
9840 0
9856 0
9872 0
9888 0
9904 0
9920 0
9936 0
9952 0
9968 0
9984 0
10000 0
10016 0
10032 0
10048 0
10064 0
10080 0
10096 0
10112 0
10128 0
10144 0
10160 0
10176 0
10192 0
10208 0
10224 0
10240 0
10256 0
10272 0
10288 0
10304 0
10320 0
10336 0
10352 0
10368 0
10384 0
10400 0
10416 0
10432 0
10448 0
10464 0
10480 0
10496 0
10512 0
10528 0
10544 0
10560 0
10576 0
10592 0
10608 0
10624 0
10640 0
10656 0
10672 0
10688 0
10704 0
10720 0
10736 0
10752 0
10768 0
10784 0.00450674
10800 0.00923389
10816 0.0141928
10832 0.0193945
10848 0.0248492
10864 0.0305668
10880 0.0365566
10896 0.0428276
10912 0.0493878
10928 0.0562451
10944 0.0634067
10960 0.0708793
10976 0.0786689
10992 0.0867812
11008 0.0952214
11024 0.0952687
11040 0.0953074
11056 0.0953375
11072 0.0869479
11088 0.0788675
11104 0.0710936
11120 0.0636228
11136 0.0564515
11152 0.0495753
11168 0.0429895
11184 0.0366886
11200 0.0306668
11216 0.0249176
11232 0.0194342
11248 0.0142089
11264 0.00923394
11280 0.00450065
11296 0
11312 0
11328 0
11344 0
11360 0
11376 0
11392 0
11408 0
11424 0
11440 0
11456 0
11472 0
11488 0
11504 0
11520 0
11536 0
11552 0
11568 0
11584 0
11600 0
11616 0
11632 0
11648 0
11664 0
11680 0
11696 0
11712 0
11728 0
11744 0
11760 0
11776 0
11792 0
11808 0
11824 0
11840 0
11856 0
11872 0
11888 0
11904 0
11920 0
11936 0
11952 0
11968 0
11984 0
12000 0
12016 0
12032 0
12048 0
12064 0
12080 0
12096 0
12112 0
12128 0
12144 0
12160 0
12176 0
12192 0
12208 0
12224 0
12240 0
12256 0
12272 0
12288 0
12304 0
12320 0
12336 0
12352 0
12368 0
12384 0
12400 0
12416 0
12432 0
12448 0
12464 0
12480 0
12496 0
12512 0
12528 0
12544 0
12560 0
12576 0
12592 0
12608 0
12624 0
12640 0
12656 0
12672 0
12688 0
12704 0
12720 0
12736 0
12752 0
12768 0
12784 0
12800 0
12816 0
12832 0
12848 0
12864 0
12880 0
12896 0
12912 0
12928 0
12944 0
12960 0
12976 0
12992 0
13008 0
13024 0
13040 0
13056 0
13072 0
13088 0.0083419
13104 0.0171374
13120 0.0264123
13136 0.0361928
13152 0.0465059
13168 0.0573787
13184 0.068839
13200 0.0809152
13216 0.0936355
13232 0.107029
13248 0.121124
13264 0.135948
13280 0.151531
13296 0.167897
13312 0.185074
13328 0.184978
13344 0.184884
13360 0.184795
13376 0.184711
13392 0.184633
13408 0.184561
13424 0.184496
13440 0.184438
13456 0.184388
13472 0.184346
13488 0.184314
13504 0.18429
13520 0.184276
13536 0.184271
13552 0.184276
13568 0.18429
13584 0.184314
13600 0.166997
13616 0.150499
13632 0.134801
13648 0.11988
13664 0.105714
13680 0.0922801
13696 0.0795528
13712 0.0675068
13728 0.0561161
13744 0.0453534
13760 0.0351915
13776 0.0256027
13792 0.0165594
13808 0.00803418
13824 0
13840 0
13856 0
13872 0
13888 0
13904 0
13920 0
13936 0
13952 0
13968 0
13984 0
14000 0
14016 0
14032 0
14048 0
14064 0
14080 0
14096 0
14112 0
14128 0
14144 0
14160 0
14176 0
14192 0
14208 0
14224 0
14240 0
14256 0
14272 0
14288 0
14304 0
14320 0
14336 0
14352 0
14368 0
14384 0
14400 0
14416 0
14432 0
14448 0
14464 0
14480 0
14496 0
14512 0
14528 0
14544 0
14560 0
14576 0
14592 0
14608 0
14624 0
14640 0
14656 0
14672 0
14688 0
14704 0
14720 0
14736 0
14752 0
14768 0
14784 0
14800 0
14816 0
14832 0
14848 0
14864 0
14880 0
14896 0
14912 0
14928 0
14944 0
14960 0
14976 0
14992 0
15008 0
15024 0
15040 0
15056 0
15072 0
15088 0
15104 0
15120 0
15136 0
15152 0
15168 0
15184 0
15200 0
15216 0
15232 0
15248 0
15264 0
15280 0
15296 0
15312 0
15328 0
15344 0
15360 0
15376 0
15392 0
15408 0
15424 0
15440 0
15456 0
15472 0
15488 0
15504 0
15520 0
15536 0
15552 0
15568 0
15584 0
15600 0
15616 0
15632 0
15648 0
15664 0
15680 0
15696 0
15712 0
15728 0
15744 0
15760 0
15776 0
15792 0
15808 0
15824 0
15840 0
15856 0
15872 0
15888 0
15904 0
15920 0
15936 0
15952 0
15968 0
15984 0
16000 0
16016 0
16032 0
16048 0
16064 0
16080 0
16096 0
16112 0
16128 0
16144 0
16160 0
16176 0
16192 0
16208 0
16224 0
16240 0
16256 0
16272 0
16288 0
16304 0
16320 0
16336 0
16352 0
16368 0
16384 0
16400 0
16416 0
16432 0
16448 0
16464 0
16480 0
16496 0
16512 0
16528 0
16544 0
16560 0
16576 0
16592 0
16608 0
16624 0
16640 0
16656 0
16672 0
16688 0
16704 0
16720 0
16736 0
16752 0
16768 0
16784 0
16800 0
16816 0
16832 0
16848 0
16864 0
16880 0
16896 0
16912 0
16928 0
16944 0
16960 0
16976 0
16992 0
17008 0
17024 0
17040 0
17056 0
17072 0
17088 0
17104 0
17120 0
17136 0
17152 0
17168 0
17184 0
17200 0
17216 0
17232 0
17248 0
17264 0
17280 0
17296 0
17312 0
17328 0
17344 0
17360 0
17376 0
17392 0
17408 0
17424 0.00219257
17440 0.00651907
17456 0.0129195
17472 0.0213324
17488 0.0316951
17504 0.0439433
17520 0.0580114
17536 0.0738324
17552 0.0913378
17568 0.110458
17584 0.131121
17600 0.153255
17616 0.174883
17632 0.211567
17648 0.242546
17664 0.262885
17680 0.273219
17696 0.275176
17712 0.269884
17728 0.258413
17744 0.243093
17760 0.228385
17776 0.214297
17792 0.200836
17808 0.188006
17824 0.175812
17840 0.164256
17856 0.153339
17872 0.143481
17888 0.134213
17904 0.125513
17920 0.117361
17936 0.0876693
17952 0.0916312
17968 0.0959795
17984 0.100733
18000 0.105912
18016 0.111535
18032 0.117621
18048 0.124192
18064 0.131267
18080 0.138865
18096 0.147009
18112 0.155717
18128 0.165011
18144 0.174911
18160 0.185439
18176 0.196617
18192 0.209
18208 0.222083
18224 0.235861
18240 0.25033
18256 0.265484
18272 0.278491
18288 0.287874
18304 0.292951
18320 0.292992
18336 0.287344
18352 0.280346
18368 0.271936
18384 0.261565
18400 0.250958
18416 0.240124
18432 0.229072
18448 0.217812
18464 0.207449
18480 0.198018
18496 0.18955
18512 0.182078
18528 0.175629
18544 0.170235
18560 0.165923
18576 0.162719
18592 0.160651
18608 0.159743
18624 0.16002
18640 0.161508
18656 0.162992
18672 0.164474
18688 0.165954
18704 0.167432
18720 0.168911
18736 0.17039
18752 0.17187
18768 0.173352
18784 0.174836
18800 0.176323
18816 0.177814
18832 0.17931
18848 0.180811
18864 0.182318
18880 0.183832
18896 0.185353
18912 0.186882
18928 0.18842
18944 0.189967
18960 0.191523
18976 0.19309
18992 0.194667
19008 0.196254
19024 0.197853
19040 0.199462
19056 0.201083
19072 0.202715
19088 0.204358
19104 0.206013
19120 0.207679
19136 0.209356
19152 0.211045
19168 0.212745
19184 0.214457
19200 0.216181
19216 0.217917
19232 0.219665
19248 0.221426
19264 0.2232
19280 0.224987
19296 0.226787
19312 0.228602
19328 0.230432
19344 0.232277
19360 0.234137
19376 0.236014
19392 0.237908
19408 0.23982
19424 0.24175
19440 0.243699
19456 0.245667
19472 0.247656
19488 0.249667
19504 0.251698
19520 0.248466
19536 0.238509
19552 0.221661
19568 0.201816
19584 0.181635
19600 0.161111
19616 0.140238
19632 0.11901
19648 0.0974205
19664 0.0754619
19680 0.0531275
19696 0.0304102
19712 0.0131444
19728 0.00282607
19744 0
19760 0
19776 0
19792 0
19808 0
19824 0
19840 0
19856 0
19872 0
19888 0
19904 0
19920 0
19936 0
19952 0
19968 0
19984 0
20000 0
20016 0
20032 0
20048 0
20064 0
20080 0
20096 0
20112 0
20128 0
20144 0
20160 0
20176 0
20192 0
20208 0
20224 0
20240 0
20256 0
20272 0
20288 0
20304 0
20320 0
20336 0
20352 0
20368 0
20384 0
20400 0
20416 0
20432 0
20448 0
20464 0
20480 0
20496 0
20512 0
20528 0
20544 0
20560 0
20576 0
20592 0
20608 0
20624 0
20640 0
20656 0
20672 0
20688 0
20704 0
20720 0
20736 0
20752 0
20768 0
20784 0
20800 0
20816 0
20832 0
20848 0
20864 0
20880 0
20896 0
20912 0
20928 0
20944 0
20960 0
20976 0
20992 0
21008 0
21024 0
21040 0
21056 0
21072 0
21088 0
21104 0
21120 0
21136 0
21152 0
21168 0
21184 0
21200 0
21216 0
21232 0
21248 0
21264 0
21280 0
21296 0
21312 0
21328 0
21344 0
21360 0
21376 0
21392 0
21408 0
21424 0
21440 0
21456 0
21472 0
21488 0
21504 0
21520 0
21536 0
21552 0
21568 0
21584 0
21600 0
21616 0
21632 0
21648 0
21664 0
21680 0
21696 0
21712 0
21728 0
21744 0
21760 0
21776 0.00196111
21792 0.00582198
21808 0.0115194
21824 0.0189884
21840 0.0281618
21856 0.0389706
21872 0.0513432
21888 0.0652059
21904 0.0804828
21920 0.097095
21936 0.114961
21952 0.133997
21968 0.152459
21984 0.170328
22000 0.187587
22016 0.204218
22032 0.218047
22048 0.234636
22064 0.242495
22080 0.242798
22096 0.236661
22112 0.225133
22128 0.210341
22144 0.196193
22160 0.182695
22176 0.16985
22192 0.157661
22208 0.14613
22224 0.135733
22240 0.125941
22256 0.116734
22272 0.108089
22288 0.0999842
22304 0.0923999
22320 0.085315
22336 0.0787094
22352 0.0725631
22368 0.0668564
22384 0.06157
22400 0.0566849
22416 0.0521822
22432 0.0552204
22448 0.0585598
22464 0.062218
22480 0.066213
22496 0.070563
22512 0.0752868
22528 0.0804038
22544 0.106572
22560 0.13789
22576 0.169525
22592 0.2024
22608 0.236413
22624 0.271767
22640 0.30866
22656 0.34728
22672 0.388154
22688 0.431162
22704 0.476471
22720 0.522575
22736 0.537114
22752 0.552598
22768 0.569073
22784 0.586586
22800 0.605926
22816 0.626411
22832 0.629913
22848 0.633917
22864 0.63839
22880 0.643302
22896 0.648621
22912 0.654313
22928 0.660346
22944 0.666686
22960 0.6733
22976 0.680155
22992 0.686449
23008 0.692947
23024 0.699648
23040 0.70655
23056 0.711173
23072 0.715941
23088 0.72085
23104 0.725893
23120 0.731067
23136 0.736366
23152 0.741785
23168 0.747318
23184 0.75296
23200 0.758705
23216 0.764547
23232 0.770481
23248 0.779323
23264 0.78831
23280 0.797439
23296 0.806702
23312 0.785821
23328 0.764623
23344 0.743088
23360 0.721196
23376 0.698928
23392 0.676263
23408 0.653181
23424 0.629663
23440 0.605689
23456 0.581239
23472 0.556293
23488 0.530833
23504 0.535117
23520 0.539291
23536 0.543354
23552 0.547301
23568 0.551131
23584 0.554841
23600 0.558428
23616 0.561892
23632 0.565229
23648 0.568439
23664 0.571521
23680 0.574475
23696 0.577298
23712 0.579993
23728 0.582557
23744 0.58499
23760 0.587294
23776 0.589467
23792 0.59151
23808 0.593423
23824 0.595208
23840 0.596864
23856 0.598393
23872 0.599797
23888 0.601075
23904 0.602231
23920 0.603265
23936 0.604179
23952 0.604976
23968 0.605657
23984 0.606225
24000 0.606681
24016 0.607027
24032 0.607265
24048 0.607399
24064 0.60743
24080 0.594174
24096 0.58089
24112 0.567586
24128 0.554268
24144 0.540945
24160 0.527623
24176 0.514309
24192 0.501012
24208 0.487737
24224 0.474493
24240 0.461286
24256 0.448123
24272 0.448197
24288 0.448258
24304 0.448307
24320 0.448347
24336 0.48761
24352 0.526316
24368 0.564469
24384 0.602075
24400 0.639141
24416 0.675672
24432 0.711676
24448 0.747157
24464 0.782123
24480 0.816582
24496 0.85054
24512 0.884005
24528 0.877754
24544 0.859538
24560 0.841569
24576 0.823846
24592 0.806368
24608 0.789136
24624 0.772147
24640 0.755402
24656 0.738899
24672 0.722635
24688 0.706609
24704 0.690819
24720 0.675263
24736 0.671047
24752 0.666923
24768 0.662895
24784 0.658965
24800 0.655135
24816 0.651408
24832 0.647787
24848 0.644274
24864 0.640871
24880 0.63758
24896 0.634403
24912 0.631341
24928 0.628396
24944 0.625567
24960 0.622857
24976 0.620264
24992 0.61779
25008 0.615433
25024 0.613195
25040 0.611075
25056 0.609073
25072 0.607189
25088 0.605423
25104 0.603775
25120 0.602245
25136 0.600834
25152 0.59954
25168 0.598365
25184 0.597308
25200 0.596369
25216 0.595546
25232 0.594841
25248 0.594251
25264 0.593774
25280 0.59341
25296 0.593157
25312 0.593011
25328 0.592971
25344 0.593034
25360 0.593197
25376 0.593456
25392 0.593808
25408 0.594251
25424 0.594779
25440 0.595391
25456 0.596083
25472 0.596851
25488 0.597693
25504 0.598604
25520 0.599582
25536 0.600623
25552 0.601724
25568 0.602882
25584 0.604094
25600 0.605357
25616 0.586645
25632 0.567846
25648 0.548956
25664 0.529971
25680 0.510885
25696 0.491695
25712 0.472396
25728 0.452985
25744 0.433457
25760 0.41381
25776 0.394041
25792 0.374145
25808 0.374145
25824 0.374145
25840 0.374145
25856 0.374145
25872 0.374145
25888 0.374145
25904 0.374145
25920 0.374145
25936 0.374145
25952 0.374145
25968 0.374145
25984 0.374145
26000 0.374145
26016 0.374145
26032 0.374145
26048 0.374145
26064 0.374145
26080 0.374145
26096 0.374145
26112 0.374145
26128 0.394571
26144 0.414876
26160 0.435058
26176 0.455118
26192 0.475056
26208 0.494873
26224 0.514567
26240 0.53414
26256 0.553592
26272 0.572923
26288 0.592134
26304 0.611226
26320 0.609774
26336 0.608326
26352 0.606886
26368 0.605454
26384 0.604032
26400 0.602624
26416 0.60123
26432 0.599855
26448 0.598501
26464 0.59717
26480 0.595866
26496 0.594592
26512 0.593351
26528 0.592147
26544 0.590983
26560 0.589862
26576 0.588788
26592 0.587763
26608 0.586791
26624 0.585873
26640 0.585013
26656 0.584212
26672 0.583471
26688 0.582793
26704 0.582177
26720 0.581626
26736 0.58114
26752 0.580718
26768 0.580361
26784 0.580069
26800 0.579842
26816 0.57968
26832 0.579582
26848 0.57955
26864 0.579583
26880 0.579682
26896 0.579847
26912 0.580079
26928 0.580378
26944 0.580747
26960 0.581185
26976 0.581695
26992 0.582277
27008 0.582932
27024 0.583662
27040 0.584469
27056 0.585352
27072 0.586313
27088 0.587352
27104 0.588471
27120 0.589669
27136 0.590946
27152 0.573422
27168 0.555822
27184 0.538138
27200 0.520365
27216 0.502495
27232 0.484522
27248 0.466439
27264 0.44824
27280 0.429918
27296 0.411465
27312 0.392877
27328 0.367567
27344 0.360989
27360 0.354412
27376 0.347834
27392 0.341256
27408 0.353906
27424 0.365948
27440 0.377375
27456 0.388179
27472 0.398353
27488 0.407887
27504 0.416773
27520 0.434686
27536 0.452737
27552 0.470924
27568 0.489246
27584 0.507702
27600 0.50933
27616 0.510954
27632 0.512572
27648 0.514179
27664 0.515772
27680 0.517347
27696 0.518902
27712 0.520434
27728 0.521938
27744 0.523413
27760 0.524856
27776 0.526265
27792 0.527639
27808 0.528977
27824 0.530278
27840 0.531542
27856 0.532768
27872 0.533956
27888 0.535108
27904 0.536223
27920 0.516668
27936 0.497006
27952 0.477241
27968 0.457376
27984 0.437414
28000 0.417358
28016 0.397211
28032 0.376976
28048 0.356656
28064 0.336253
28080 0.315771
28096 0.295211
28112 0.295211
28128 0.295211
28144 0.295211
28160 0.295211
28176 0.315771
28192 0.336253
28208 0.356656
28224 0.376976
28240 0.397211
28256 0.417358
28272 0.437414
28288 0.457376
28304 0.477241
28320 0.497006
28336 0.516668
28352 0.536223
28368 0.535108
28384 0.533956
28400 0.532767
28416 0.53154
28432 0.530274
28448 0.528969
28464 0.527625
28480 0.526242
28496 0.52482
28512 0.523359
28528 0.52186
28544 0.520324
28560 0.518753
28576 0.517149
28592 0.515512
28608 0.513846
28624 0.512152
28640 0.510432
28656 0.508689
28672 0.506926
28688 0.488484
28704 0.47018
28720 0.452017
28736 0.433997
28752 0.416124
28768 0.398397
28784 0.38082
28800 0.363393
28816 0.346118
28832 0.328996
28848 0.312027
28864 0.295211
28880 0.295211
28896 0.295211
28912 0.295211
28928 0.295211
28944 0.309236
28960 0.323097
28976 0.336797
28992 0.35034
29008 0.363728
29024 0.376966
29040 0.390057
29056 0.403004
29072 0.415812
29088 0.428483
29104 0.44102
29120 0.453429
29136 0.451686
29152 0.449985
29168 0.448325
29184 0.446708
29200 0.445133
29216 0.4436
29232 0.442109
29248 0.44066
29264 0.439253
29280 0.437888
29296 0.436565
29312 0.435284
29328 0.434046
29344 0.432851
29360 0.4317
29376 0.430593
29392 0.429531
29408 0.428515
29424 0.427546
29440 0.426625
29456 0.425753
29472 0.424932
29488 0.424163
29504 0.423447
29520 0.422785
29536 0.422179
29552 0.42163
29568 0.421138
29584 0.420705
29600 0.420331
29616 0.420016
29632 0.41976
29648 0.419563
29664 0.419425
29680 0.419344
29696 0.419319
29712 0.419351
29728 0.419437
29744 0.419577
29760 0.419768
29776 0.42001
29792 0.420301
29808 0.42064
29824 0.421026
29840 0.421457
29856 0.421934
29872 0.422455
29888 0.42302
29904 0.423628
29920 0.424279
29936 0.424972
29952 0.425709
29968 0.426488
29984 0.427311
30000 0.428178
30016 0.42909
30032 0.430048
30048 0.431053
30064 0.432107
30080 0.433209
30096 0.434362
30112 0.435567
30128 0.436824
30144 0.438137
30160 0.439505
30176 0.44093
30192 0.442413
30208 0.443956
30224 0.432234
30240 0.420406
30256 0.408467
30272 0.396413
30288 0.384238
30304 0.371937
30320 0.359506
30336 0.346939
30352 0.334232
30368 0.321378
30384 0.308373
30400 0.295211
30416 0.295211
30432 0.295211
30448 0.295211
30464 0.295211
30480 0.311465
30496 0.327922
30512 0.344585
30528 0.361458
30544 0.378544
30560 0.395847
30576 0.41337
30592 0.431116
30608 0.449088
30624 0.467288
30640 0.48572
30656 0.504386
30672 0.507034
30688 0.509719
30704 0.512438
30720 0.515192
30736 0.517977
30752 0.520794
30768 0.52364
30784 0.526514
30800 0.529415
30816 0.532341
30832 0.535293
30848 0.538267
30864 0.541263
30880 0.544282
30896 0.54732
30912 0.550379
30928 0.553457
30944 0.556555
30960 0.559671
30976 0.562805
30992 0.550237
31008 0.537352
31024 0.524146
31040 0.510615
31056 0.496756
31072 0.482565
31088 0.46804
31104 0.453178
31120 0.437976
31136 0.422432
31152 0.406544
31168 0.390309
31184 0.389446
31200 0.38857
31216 0.387682
31232 0.386785
31248 0.385881
31264 0.384974
31280 0.384065
31296 0.383158
31312 0.382254
31328 0.381357
31344 0.380469
31360 0.379593
31376 0.378729
31392 0.37788
31408 0.377048
31424 0.376233
31440 0.375437
31456 0.374661
31472 0.373906
31488 0.373172
31504 0.37246
31520 0.371771
31536 0.371105
31552 0.370463
31568 0.369846
31584 0.369255
31600 0.368691
31616 0.368155
31632 0.367649
31648 0.367174
31664 0.36673
31680 0.366321
31696 0.365946
31712 0.365607
31728 0.365305
31744 0.365043
31760 0.380965
31776 0.396653
31792 0.412115
31808 0.42736
31824 0.442394
31840 0.457226
31856 0.462029
31872 0.466044
31888 0.469292
31904 0.47179
31920 0.473559
31936 0.474615
31952 0.461186
31968 0.447981
31984 0.434992
32000 0.422213
32016 0.409635
32032 0.397251
32048 0.396062
32064 0.394991
32080 0.39404
32096 0.393208
32112 0.392499
32128 0.391912
32144 0.391449
32160 0.391111
32176 0.3909
32192 0.390818
32208 0.390865
32224 0.380176
32240 0.369603
32256 0.359134
32272 0.348761
32288 0.33847
32304 0.328253
32320 0.318097
32336 0.30799
32352 0.297921
32368 0.287878
32384 0.277849
32400 0.26782
32416 0.268995
32432 0.270253
32448 0.27159
32464 0.273005
32480 0.274497
